origin,job_original,populations_original,origin_DA_id,original_acc,job_increase_40,populations_increase_40,job_increase_240,populations_increase_240,job_increase_80,populations_increase_80,job_increase_120,populations_increase_120,job_increase_160,populations_increase_160,job_increase_200,populations_increase_200,job_increase_280,populations_increase_280,job_increase_320,populations_increase_320,job_increase_360,populations_increase_360,job_increase_400,populations_increase_400,job_increase_440,populations_increase_440,job_increase_480,populations_increase_480
30072832,6230.0,22589.0,35202451,6230.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13459459,195370.0,338194.0,35202884,195370.0,42410.0,35426.0,252320.0,98893.0,56455.0,58016.0,71795.0,68991.0,69380.0,64268.0,81010.0,82022.0,261510.0,96685.0,265165.0,105372.0,265525.0,109007.0,266595.0,112640.0,272940.0,136432.0,280655.0,155718.0
13467655,3775.0,9296.0,35201654,3775.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13451272,0.0,421.0,35201902,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30072854,6070.0,22696.0,35202442,6070.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13459480,125925.0,294799.0,35202235,125925.0,11490.0,7315.0,35345.0,52635.0,18310.0,22622.0,22780.0,27883.0,25730.0,33562.0,46975.0,64351.0,34300.0,53383.0,46315.0,78388.0,44900.0,77372.0,45375.0,78780.0,77735.0,124645.0,58800.0,115040.0
13443096,690.0,1709.0,35203714,690.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13443098,915.0,7258.0,35202486,915.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13451291,1885.0,24443.0,35201896,1885.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13443101,1060.0,7243.0,35204172,1060.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13451296,2095.0,13274.0,35202745,2095.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13459490,109645.0,312239.0,35202229,109645.0,72170.0,26618.0,83785.0,50860.0,61870.0,21884.0,76175.0,34566.0,76050.0,40459.0,97170.0,69153.0,84315.0,52374.0,90830.0,75156.0,90670.0,76272.0,92290.0,79561.0,125245.0,127951.0,102690.0,109302.0
14123043,45.0,3471.0,35203955,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13467684,3900.0,9245.0,35201649,3900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13443112,3910.0,38942.0,35200089,3910.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,450.0,5305.0
13459499,60740.0,213174.0,35202245,60740.0,5245.0,6284.0,32285.0,55589.0,20360.0,33238.0,26375.0,40831.0,13245.0,26575.0,42210.0,74893.0,32675.0,56313.0,40105.0,81675.0,40105.0,81675.0,49100.0,100210.0,64275.0,117699.0,58655.0,128512.0
13467691,51225.0,179151.0,35201477,51225.0,0.0,0.0,3600.0,8389.0,480.0,2561.0,650.0,3283.0,1810.0,6400.0,1320.0,6515.0,12020.0,19564.0,14510.0,34457.0,14150.0,61007.0,14820.0,66386.0,7960.0,32054.0,23210.0,73557.0
30105644,66635.0,148849.0,35202283,66635.0,685.0,1823.0,19785.0,78669.0,18490.0,85664.0,19750.0,88630.0,4740.0,8014.0,21760.0,88503.0,19785.0,78669.0,20385.0,80475.0,20385.0,80475.0,20715.0,82631.0,45925.0,146783.0,36760.0,140203.0
13467697,1365.0,9634.0,35201625,1365.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13459508,56965.0,226997.0,35200604,56965.0,0.0,0.0,5770.0,19939.0,60.0,2267.0,1860.0,11042.0,4135.0,15231.0,5705.0,21350.0,5330.0,19637.0,5445.0,22729.0,8275.0,26494.0,8870.0,31857.0,4520.0,20074.0,9400.0,33155.0
13459516,137010.0,276293.0,35200566,137010.0,0.0,0.0,18175.0,50683.0,2875.0,4655.0,13260.0,38490.0,8790.0,21640.0,18845.0,50795.0,13675.0,45026.0,15205.0,49134.0,20915.0,57921.0,23025.0,66324.0,20040.0,47365.0,24970.0,68638.0
20078654,43085.0,199007.0,35204462,43085.0,0.0,0.0,2520.0,6872.0,60.0,2267.0,60.0,4966.0,2580.0,9139.0,2580.0,9781.0,2265.0,8670.0,2675.0,12173.0,4235.0,14093.0,5270.0,20934.0,2265.0,10987.0,5270.0,20934.0
30105665,460085.0,411860.0,35204004,460085.0,85915.0,36327.0,143510.0,112775.0,102650.0,56412.0,114945.0,80244.0,138220.0,103140.0,131145.0,110539.0,140520.0,109798.0,142970.0,114518.0,151480.0,122839.0,154120.0,141042.0,151335.0,143910.0,156915.0,146033.0
13467713,36200.0,90188.0,35200876,36200.0,8950.0,3642.0,520635.0,333902.0,475835.0,260828.0,486410.0,272928.0,502520.0,293365.0,493375.0,292359.0,509840.0,332626.0,512520.0,337126.0,518915.0,344811.0,519340.0,345740.0,531170.0,369095.0,522145.0,353179.0
13459525,63690.0,220613.0,35202244,63690.0,6275.0,7184.0,31100.0,53063.0,20305.0,32520.0,24825.0,37379.0,16070.0,30455.0,42050.0,72275.0,31490.0,53787.0,39285.0,80140.0,39285.0,80140.0,48075.0,99293.0,63845.0,115452.0,58095.0,125848.0
13443143,3910.0,38956.0,35200090,3910.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,570.0,7599.0
13459531,295670.0,343957.0,35202773,295670.0,29040.0,4191.0,58155.0,84731.0,40455.0,22748.0,53475.0,76771.0,42895.0,24673.0,57400.0,78960.0,57010.0,83381.0,59230.0,87874.0,60080.0,89305.0,58165.0,89877.0,63645.0,95656.0,66105.0,106173.0
13451340,60.0,2902.0,35203058,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13451345,1885.0,23790.0,35201869,1885.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13451345,1885.0,23790.0,35204164,1885.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20045907,43980.0,181020.0,35201178,43980.0,1170.0,2665.0,6545.0,29570.0,29040.0,97939.0,30355.0,100870.0,13785.0,52814.0,20355.0,75850.0,6935.0,30294.0,22060.0,80612.0,22060.0,80612.0,45210.0,155151.0,74235.0,177183.0,53395.0,164912.0
13443155,1060.0,7392.0,35202485,1060.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13467735,104325.0,224511.0,35201319,104325.0,1065.0,2213.0,10795.0,32839.0,4315.0,16291.0,5345.0,19021.0,8890.0,33448.0,7965.0,22932.0,22875.0,47996.0,23395.0,51499.0,18110.0,60660.0,19815.0,77005.0,22285.0,73157.0,27985.0,85814.0
13443161,920.0,7225.0,35202455,920.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13467739,1465.0,9882.0,35201626,1465.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14049372,179265.0,323351.0,35204869,179265.0,12780.0,35697.0,329930.0,126511.0,62835.0,75981.0,113920.0,89868.0,111520.0,84303.0,124150.0,101205.0,339605.0,125757.0,342990.0,131607.0,343635.0,134642.0,344635.0,138269.0,345835.0,157445.0,365225.0,181575.0
13459551,218755.0,320089.0,35202933,218755.0,8145.0,22385.0,347875.0,164951.0,221075.0,102333.0,228095.0,112422.0,35290.0,77418.0,239285.0,122666.0,347895.0,164966.0,351210.0,170714.0,350995.0,171105.0,352420.0,175858.0,334960.0,176390.0,364550.0,212375.0
20078689,65660.0,219480.0,35201142,65660.0,1170.0,2665.0,19105.0,45034.0,14685.0,34841.0,15260.0,36710.0,9215.0,31464.0,25360.0,66567.0,20750.0,48181.0,29625.0,77864.0,29625.0,77864.0,32050.0,90896.0,163935.0,225116.0,145235.0,212366.0
13467747,193165.0,252800.0,35201452,193165.0,12270.0,13959.0,291890.0,126966.0,304295.0,93533.0,308805.0,101012.0,330815.0,118627.0,302800.0,120661.0,341010.0,170825.0,344575.0,174921.0,354685.0,190097.0,353210.0,193049.0,357125.0,194930.0,356325.0,196740.0
14049380,391255.0,329535.0,35203817,391255.0,30055.0,5275.0,71795.0,74557.0,34775.0,11273.0,56665.0,51956.0,48795.0,32534.0,72890.0,71964.0,66865.0,70657.0,69140.0,75333.0,77785.0,83752.0,77925.0,88895.0,68205.0,72805.0,80170.0,91952.0
13459556,43070.0,198965.0,35204461,43070.0,0.0,0.0,2765.0,8022.0,60.0,2267.0,60.0,4966.0,2825.0,10289.0,2825.0,10931.0,2305.0,9242.0,2840.0,13275.0,4400.0,15195.0,5715.0,22074.0,2265.0,10987.0,5715.0,22074.0
13459560,22890.0,114751.0,35203249,22890.0,0.0,0.0,0.0,1492.0,0.0,0.0,0.0,1492.0,0.0,1492.0,0.0,1492.0,240.0,2767.0,120.0,2916.0,240.0,2767.0,690.0,5879.0,240.0,2767.0,690.0,5879.0
13459562,615.0,6456.0,35204064,615.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14041195,445040.0,361802.0,35200899,445040.0,97925.0,54072.0,144845.0,135510.0,104915.0,65892.0,115255.0,85524.0,137555.0,108244.0,131880.0,121667.0,144115.0,139765.0,147665.0,148663.0,155150.0,155851.0,155330.0,152720.0,153955.0,159222.0,158845.0,162064.0
13451372,12785.0,35015.0,35203539,12785.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13443181,635.0,1031.0,35200051,635.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13467758,10630.0,29491.0,35201507,10630.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13115.0,59536.0,13115.0,59536.0,0.0,0.0,13115.0,59536.0
30015597,280.0,1695.0,35204317,280.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13451376,1380.0,8499.0,35202401,1380.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13467764,3550.0,9209.0,35204674,3550.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13451385,560.0,5165.0,35204333,560.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30097530,6640.0,18823.0,35204310,6640.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13443194,1060.0,7424.0,35202484,1060.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13459584,72760.0,247988.0,35200576,72760.0,0.0,0.0,9205.0,31860.0,60.0,2267.0,5180.0,22354.0,4135.0,15231.0,9025.0,32662.0,9010.0,32168.0,9125.0,35260.0,11710.0,38415.0,12305.0,43778.0,7095.0,24366.0,12835.0,45076.0
13467777,88700.0,211881.0,35201321,88700.0,0.0,0.0,9095.0,24321.0,3765.0,9841.0,4055.0,11172.0,6765.0,22616.0,6255.0,15478.0,17875.0,41125.0,18750.0,46811.0,13655.0,55892.0,14820.0,69569.0,23685.0,71472.0,22485.0,76215.0
13451396,655.0,4644.0,35203318,655.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30105732,2945.0,23919.0,35202990,2945.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13443210,3910.0,39054.0,35200088,3910.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,450.0,5305.0
30105741,189235.0,264893.0,35204381,189235.0,855.0,2761.0,17260.0,35720.0,8670.0,19170.0,11520.0,25300.0,12695.0,22095.0,14255.0,26464.0,14180.0,30349.0,16340.0,31933.0,18240.0,36971.0,17625.0,36234.0,22075.0,43303.0,27515.0,67015.0
14016656,115.0,754.0,35200667,115.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46970.0,198233.0,0.0,0.0,47500.0,199531.0
30105752,187235.0,258650.0,35204380,187235.0,855.0,2761.0,16985.0,34725.0,8670.0,18837.0,11520.0,24967.0,12645.0,21631.0,14255.0,26131.0,13905.0,29354.0,16065.0,30938.0,17965.0,35976.0,17575.0,35770.0,21735.0,41695.0,27590.0,67745.0
30105752,187235.0,258650.0,35204382,187235.0,855.0,2761.0,16985.0,34725.0,8670.0,18837.0,11520.0,24967.0,12645.0,21631.0,14255.0,26131.0,13905.0,29354.0,16065.0,30938.0,17965.0,35976.0,17575.0,35770.0,21735.0,41695.0,27590.0,67745.0
30105752,187235.0,258650.0,35202943,187235.0,855.0,2761.0,16985.0,34725.0,8670.0,18837.0,11520.0,24967.0,12645.0,21631.0,14255.0,26131.0,13905.0,29354.0,16065.0,30938.0,17965.0,35976.0,17575.0,35770.0,21735.0,41695.0,27590.0,67745.0
14016666,39580.0,176682.0,35203892,39580.0,0.0,0.0,2225.0,6461.0,60.0,2267.0,60.0,4966.0,2285.0,8728.0,2225.0,6792.0,4170.0,15587.0,4470.0,16711.0,6090.0,21209.0,7650.0,25229.0,4230.0,18506.0,8180.0,26527.0
30097568,250.0,2065.0,35201992,250.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13467809,115.0,2092.0,35201624,115.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14024870,37910.0,103140.0,35203163,37910.0,8950.0,3642.0,509750.0,321247.0,475945.0,259704.0,485335.0,271487.0,500490.0,289023.0,492505.0,293356.0,509500.0,331803.0,512240.0,337509.0,519760.0,346135.0,520125.0,347126.0,528725.0,362458.0,522930.0,354042.0
13459624,120510.0,318151.0,35202251,120510.0,97830.0,31487.0,121765.0,63632.0,65080.0,25555.0,104895.0,39153.0,113455.0,53039.0,128310.0,74432.0,122365.0,63623.0,128125.0,86591.0,128660.0,88885.0,133665.0,95562.0,159090.0,142012.0,144250.0,128141.0
13459625,149390.0,325029.0,35202891,149390.0,130100.0,64647.0,158500.0,104255.0,97050.0,72547.0,148205.0,86559.0,147475.0,85498.0,155085.0,94421.0,155515.0,101932.0,159835.0,115325.0,161345.0,120167.0,165260.0,123797.0,189795.0,165310.0,176675.0,157912.0
13459637,456700.0,389298.0,35202798,456700.0,71800.0,18132.0,113060.0,85255.0,54405.0,56651.0,62600.0,74429.0,107055.0,51023.0,93385.0,63877.0,114815.0,84429.0,117675.0,89692.0,118225.0,91280.0,117785.0,90626.0,111680.0,102277.0,131080.0,133335.0
13451447,275.0,695.0,35203435,275.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13459639,252005.0,301955.0,35202779,252005.0,9075.0,2698.0,32540.0,78108.0,18450.0,16996.0,30335.0,66816.0,24045.0,23602.0,28380.0,72743.0,32960.0,77231.0,35180.0,81724.0,45075.0,83287.0,49195.0,86519.0,45490.0,107907.0,55435.0,97787.0
20078778,6095.0,30879.0,35204686,6095.0,185.0,2406.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13459644,142970.0,271800.0,35203865,142970.0,0.0,0.0,33185.0,67608.0,4390.0,7695.0,26195.0,51185.0,9350.0,22830.0,34875.0,66408.0,31145.0,63853.0,35210.0,69689.0,35925.0,74846.0,36520.0,80209.0,23660.0,57330.0,41000.0,84251.0
13451455,12635.0,32415.0,35203961,12635.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13467842,47025.0,168697.0,35203152,47025.0,0.0,0.0,3280.0,8399.0,90.0,1437.0,260.0,2159.0,1845.0,5800.0,1020.0,4742.0,5635.0,16334.0,7240.0,25584.0,11645.0,48970.0,12120.0,50932.0,7020.0,23171.0,13770.0,57057.0
13451459,795.0,4914.0,35202118,795.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30064835,3910.0,39506.0,35204273,3910.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,660.0,10223.0
13459654,125735.0,293753.0,35202234,125735.0,7910.0,6383.0,35385.0,52389.0,18450.0,23539.0,22920.0,28800.0,25670.0,32766.0,47115.0,65268.0,34380.0,53504.0,46395.0,78509.0,44980.0,77493.0,45455.0,78901.0,77875.0,125562.0,58940.0,115957.0
13467851,103205.0,222451.0,35201320,103205.0,400.0,835.0,10520.0,29400.0,4190.0,13590.0,4880.0,15756.0,8215.0,27783.0,7535.0,19166.0,18915.0,43692.0,19520.0,48223.0,15805.0,57075.0,17485.0,72429.0,21720.0,70643.0,23950.0,81028.0
30097611,410345.0,280867.0,35200812,410345.0,82855.0,20784.0,160585.0,132447.0,97155.0,40357.0,131035.0,89353.0,152845.0,113089.0,148990.0,122104.0,158250.0,132814.0,161275.0,137098.0,173755.0,160334.0,174855.0,163184.0,167880.0,149629.0,178410.0,169913.0
13459665,60995.0,234657.0,35200612,60995.0,0.0,0.0,6750.0,24304.0,60.0,2267.0,2840.0,15407.0,4135.0,15231.0,7345.0,26168.0,6555.0,24612.0,6670.0,27704.0,9255.0,30859.0,9850.0,36222.0,4400.0,19527.0,10380.0,37520.0
14024914,139240.0,260036.0,35200704,139240.0,0.0,0.0,16255.0,38556.0,4390.0,7695.0,6680.0,18434.0,14890.0,21754.0,15360.0,33657.0,15695.0,36277.0,19690.0,41544.0,30090.0,48993.0,17025.0,47575.0,18100.0,37916.0,21505.0,51617.0
13443283,1060.0,7403.0,35202487,1060.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14041302,3505.0,1507.0,35201437,3505.0,524560.0,369881.0,570940.0,459604.0,0.0,0.0,543095.0,412051.0,563315.0,431154.0,556150.0,437729.0,571930.0,470508.0,575360.0,477587.0,581820.0,483540.0,581560.0,482183.0,586665.0,513467.0,584645.0,487817.0
30073041,11055.0,29823.0,35203132,11055.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23150.0,84464.0,23150.0,84464.0,0.0,0.0,23230.0,84749.0
13459669,300.0,6613.0,35204065,300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14041309,39485.0,102786.0,35203162,39485.0,8950.0,3642.0,502865.0,302210.0,467830.0,238374.0,478405.0,250474.0,495075.0,273306.0,485900.0,270900.0,503465.0,314091.0,506700.0,320954.0,515915.0,331677.0,514275.0,330621.0,517365.0,344246.0,519145.0,340045.0
30064866,3910.0,38973.0,35204274,3910.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,660.0,10223.0
13451495,60.0,3038.0,35203036,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13467886,3850.0,9242.0,35201648,3850.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13459695,56525.0,229899.0,35200605,56525.0,0.0,0.0,5770.0,19939.0,60.0,2267.0,1860.0,11042.0,4135.0,15231.0,5705.0,21350.0,5575.0,20247.0,5690.0,23339.0,8275.0,26494.0,8870.0,31857.0,4520.0,20074.0,9400.0,33155.0
13459698,51380.0,214298.0,35200601,51380.0,0.0,0.0,4835.0,14758.0,60.0,2267.0,705.0,5942.0,4355.0,15150.0,4770.0,16169.0,4370.0,15423.0,4485.0,18515.0,6290.0,21045.0,8065.0,27633.0,3810.0,15920.0,8595.0,28931.0
13451508,665.0,7774.0,35204334,665.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13451509,590.0,4343.0,35200442,590.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13451511,12785.0,34909.0,35203462,12785.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13459703,2670.0,16138.0,35203254,2670.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13451516,2165.0,12864.0,35202743,2165.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13451520,1435.0,8582.0,35202400,1435.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13451526,490.0,4278.0,35200438,490.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13451529,735.0,4948.0,35202116,735.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13459724,141280.0,270248.0,35203866,141280.0,0.0,0.0,32545.0,64993.0,4390.0,7695.0,25555.0,48570.0,9350.0,22830.0,31700.0,62065.0,28990.0,58198.0,30520.0,62306.0,35285.0,72231.0,35880.0,77594.0,20130.0,51795.0,37825.0,79908.0
13459742,137500.0,278566.0,35200568,137500.0,0.0,0.0,17335.0,47601.0,2875.0,4655.0,10905.0,32368.0,7275.0,18600.0,16490.0,44673.0,12835.0,41944.0,14365.0,46052.0,20075.0,54839.0,20670.0,60202.0,15540.0,37723.0,22615.0,62516.0
13467939,40670.0,106935.0,35204748,40670.0,8950.0,3642.0,502910.0,304109.0,468670.0,237502.0,478060.0,249285.0,495025.0,274788.0,485275.0,269624.0,504240.0,314332.0,507475.0,321195.0,516690.0,331918.0,515100.0,331895.0,523575.0,346959.0,519970.0,342348.0
13451559,12785.0,35012.0,35203536,12785.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13467946,10765.0,29512.0,35201676,10765.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10125.0,48557.0,10125.0,48557.0,0.0,0.0,10125.0,48557.0
